No.,Object Name,RA-s,Dec-s,RA,Dec,Object Type,cz (Velocity),Redshift (z),z flag,Separation,Reference,Note,Photometry,Position,Redshift,Diameter,Distances,Classification,Images,Spectra
3756,SDSS J233355.66+002554.9,23h33m55.6657s,+00d25m54.966s,353.4819404551,0.4319351653,G,184285.42185718,0.61471,SLS,56.998958748219,3,0,23,4,2,4,0,0,0,1
3757,DEEP2 33043523,23h33m52.6104s,+00d17m14.431s,353.46921,0.28734194444,G,258529.917762197,0.862362981,SLS,57.000304399098,4,0,0,2,3,0,0,0,0,1
3758,DEEP2 33024470,23h33m55.5024s,+00d07m29.424s,353.48126,0.12484,G,100412.481685426,0.334939986,UUN?,57.00659369703,4,0,0,2,1,0,0,0,0,1
3760,DEEP2 33024411,23h33m55.5840s,+00d07m14.109s,353.4816,0.12058583333,G,389370.441452475,1.29879999,UUN?,57.0278220897534,4,0,0,2,1,0,0,0,0,1
3762,WISEA J233352.56+001828.2,23h33m52.5730s,+00d18m28.213s,353.4690542811,0.3078371899,*,7.49481127012452,2.49999994e-05,SLS,57.0366674984983,4,0,27,3,1,4,0,0,0,1
3763,DEEP2 33011500,23h34m01.6248s,+00d00m33.393s,353.50677,0.00927583333,G,89612.4622832775,0.298914999,UUN?,57.0460461995723,5,0,0,2,1,0,0,0,0,1
3764,DEEP2 33043423,23h33m52.4856s,+00d18m06.440s,353.46869,0.30178888889,G,66640.5644971922,0.222288996,UUN?,57.0477860042147,4,0,0,2,1,0,0,0,0,1
3765,SDSS J233352.56+001844.5,23h33m52.5603s,+00d18m44.587s,353.4690013335,0.3123852639,G,149392.57767056,0.49832,SLS,57.0494301307774,2,0,23,3,1,4,0,0,0,1
3766,WISEA J234021.60+005702.5,23h40m21.6076s,+00d57m02.584s,355.0900319,0.9507179,G,35045.6693879347,0.11689977,SLS,57.0583436131374,17,0,71,10,7,10,1,0,1,1
3768,WISEA J233355.00+002522.1,23h33m55.0006s,+00d25m22.139s,353.4791695,0.4228166,G,67129.1224755417,0.22391865,SLS,57.076399804816,8,0,63,6,4,10,0,0,1,1
3769,WISEA J233353.04+001201.1,23h33m53.0136s,+00d12m02.210s,353.47089,0.20061388889,G,282342.141902453,0.941792011,SLS,57.0787919577234,5,0,12,3,3,0,0,0,0,1
3770,DEEP2 33100575,23h33m54.6816s,+00d08m20.130s,353.47784,0.138925,G,375837.81289628,1.25366,UUN,57.0806729907184,4,0,0,2,3,0,0,0,0,1
3771,DEEP2 33017888,23h33m55.9416s,+00d06m23.731s,353.48309,0.10659194444,G,261299.1063928,0.8716,UUN,57.0837605636584,5,0,0,2,3,0,0,0,0,1
3774,WISEA J233355.69+000639.5,23h33m55.7088s,+00d06m40.129s,353.48212,0.11114694444,G,261627.978719226,0.872697,SLS,57.0928435779655,6,0,12,3,3,0,0,0,0,1
3775,DEEP2 33024515,23h33m54.7848s,+00d08m01.330s,353.47827,0.13370277778,G,101080.425877284,0.337168008,UUN?,57.10138159453,4,0,0,2,1,0,0,0,0,1
3777,2MASS J23353199-0030373,23h35m31.9800s,-00d30m37.101s,353.88325,-0.51030599,G,52.6124251759613,0.00017549616,SLS,57.1270222828395,2,0,21,3,1,4,0,0,0,1
3778,WISEA J233845.18+011124.8,23h38m45.1698s,+01d11m24.297s,354.6882077176,1.1900825081,G,150223.00277922,0.50109,SLS,57.1324219194265,2,0,31,3,1,4,0,0,0,1
3779,DEEP2 33030578,23h33m52.6392s,+00d12m27.936s,353.46933,0.20776,G,330314.32814898,1.10181,SLS,57.1394545608408,5,0,0,2,3,0,0,0,0,1
3781,DEEP2 33011624,23h33m59.4864s,+00d02m04.934s,353.49786,0.03470388889,G,294746.353145699,0.983168006,SLS,57.1527734165303,5,0,0,2,3,0,0,0,0,1
3782,SDSS J233401.95-000007.1,23h34m01.9555s,-00d00m07.101s,353.5081481549,-0.0019726915,G,286493.66456312,0.95564,UUN,57.1604508173205,5,0,15,2,3,3,0,0,0,1
3785,WISEA J233603.08+010819.0,23h36m03.0312s,+01d08m18.711s,354.01263,1.138531,*,453.067617814872,0.0015112709,SLS,57.1751146006975,0,0,17,3,1,4,0,0,0,1
3787,SDSS J233757.59-004025.3,23h37m57.5926s,-00d40m25.393s,354.4899695199,-0.673720474,G,187346.30285336,0.62492,SLS,57.1812463939486,2,0,19,2,1,4,0,0,0,1
3789,WISEA J234120.46+000043.1,23h41m20.4609s,+00d00m43.182s,355.3352538,0.011995,G,56222.3910485912,0.18753771,SLS,57.2130764041774,1,0,36,6,1,4,0,0,0,1
3790,SDSS J233352.66+001125.0,23h33m52.6644s,+00d11m25.072s,353.4694350767,0.1902979412,G,147866.63405934,0.49323,SLS,57.2185611908832,2,0,19,2,1,4,0,0,0,1
3792,WISEA J233737.60-004039.3,23h37m37.6029s,-00d40m39.305s,354.4066789,-0.6775848,G,86214.1351961652,0.2875794,SLS,57.2599901414628,14,0,63,9,10,10,0,0,1,2
3793,DEEP2 33011470,23h34m01.5384s,-00d00m07.812s,353.50641,-0.00217,G,265972.87081302,0.88719,UUN,57.2636451842367,4,0,0,2,3,0,0,0,0,1
3795,SDSS J233439.70-001832.6,23h34m39.7065s,-00d18m32.618s,353.6654440475,-0.3090606551,G,17585.82558628,0.05866,SLS,57.2731095401459,2,0,19,2,1,4,0,0,0,1
3798,WISEA J233431.81-001551.1,23h34m31.8106s,-00d15m51.169s,353.6325445,-0.2642136,G,50670.1777658642,0.16901752,SLS,57.2778864487785,1,0,42,7,1,4,0,0,0,1
3799,WISEA J234112.00-000528.9,23h41m12.0036s,-00d05m28.905s,355.300015,-0.0913627,G,10857.5309877058,0.036216825,SLS,57.2783148905355,11,0,31,6,4,2,0,0,1,2
3801,DEEP2 33017928,23h33m57.6624s,+00d03m21.481s,353.49026,0.05596694444,G,314368.36730796,1.04862,UUN,57.2856264993692,4,0,0,2,3,0,0,0,0,1
3802,WISEA J233520.75+010159.3,23h35m20.7529s,+01d01m59.302s,353.8364704,1.0331396,G,285090.63585968,0.95096,SLS,57.2909480552646,2,0,17,2,1,3,0,0,0,1
3804,DEEP2 33017910,23h33m56.7120s,+00d04m20.625s,353.4863,0.07239583333,G,214456.240733899,0.715349019,SLS,57.2978848688508,4,0,0,2,3,0,0,0,0,1
3805,DEEP2 33024398,23h33m53.4072s,+00d08m58.401s,353.47253,0.14955583333,G,375034.375104689,1.25098002,SLS,57.3075466537883,4,0,0,2,3,0,0,0,0,1
3806,SDSS J233351.35+001650.6,23h33m51.3600s,+00d16m50.700s,353.464,0.28075,G,59390.6864833027,0.198106006,SLS,57.3098416249432,17,0,31,7,6,4,0,0,0,2
3807,WISEA J233458.03+005700.9,23h34m58.0376s,+00d57m00.938s,353.7418236,0.9502606,G,26121.0127991266,0.08713032,SLS,57.3138029805942,2,0,36,6,1,4,0,0,0,1
3808,SDSS J234108.69-000727.8,23h41m08.6999s,-00d07m27.873s,355.2862499557,-0.1244092582,G,238167.12033352,0.79444,SLS,57.3209190695527,2,0,15,1,1,4,0,0,0,1
3809,DEEP2 33030449,23h33m51.8856s,+00d12m31.233s,353.46619,0.20867583333,G,202165.0440523,0.67435,UUN,57.3234220815405,4,0,0,2,3,0,0,0,0,1
3811,WISEA J233351.52+001855.6,23h33m51.4824s,+00d18m57.398s,353.46451,0.31594388889,G,166681.906717123,0.555990994,UUN?,57.3270882796932,4,0,12,3,1,0,0,0,0,1
3813,WISEA J233430.74-001534.0,23h34m30.7584s,-00d15m33.595s,353.62816,-0.259332,G,12528.1910138365,0.041789547,SLS,57.3300371662591,1,0,36,6,1,4,0,0,0,1
3815,DEEP2 33036807,23h33m51.4824s,+00d13m48.086s,353.46451,0.23002388889,G,203331.540703472,0.678241014,UUN?,57.3471608006358,4,0,0,2,1,0,0,0,0,1
3818,DEEP2 33043018,23h33m51.6288s,+00d20m21.379s,353.46512,0.33927194444,G,183850.124407334,0.613258004,UUN?,57.3650818183295,4,0,0,2,1,0,0,0,0,1
3820,WISEA J233440.01+005201.6,23h34m40.0127s,+00d52m01.682s,353.6667199,0.8671341,QSO,311498.004418839,1.0390455,SLS,57.3860528888136,50,0,60,19,27,8,0,1,0,3
3821,WISEA J234051.43-001517.8,23h40m51.4335s,-00d15m17.855s,355.2143065,-0.2549599,G,28376.2675187723,0.09465304,SLS,57.3892929657836,1,0,42,8,1,4,0,0,0,1
3822,DEEP2 33017933,23h33m54.6240s,+00d06m29.858s,353.4776,0.10829388889,G,37383.5193280991,0.124697998,UUN?,57.3898168577369,4,0,0,2,1,0,0,0,0,1
3823,SDSS J233955.84+010258.5,23h39m55.8456s,+01d02m58.552s,354.98269,1.049598,QSO,150.683798776789,0.00050262705,SLS,57.3913130709142,7,0,8,3,4,4,0,0,0,1
3824,DEEP2 33024502,23h33m52.9032s,+00d09m14.212s,353.47043,0.15394777778,G,413209.94071056,1.37832,UUN,57.3980210864174,4,0,0,2,3,0,0,0,0,1
3825,WISEA J234117.22-000218.0,23h41m17.3909s,-00d02m18.211s,355.32246208333,-0.03839194444,G,206281.19450064,0.68808,SLS,57.3996225379081,2,0,20,4,1,0,0,0,0,1
3827,2MFGC 17708,23h36m39.3964s,+01d11m55.878s,354.164152,1.198855,G,25305.988029034,0.08441169,SLS,57.4075404459826,5,0,24,7,3,2,0,0,1,1
3828,WISEA J233355.07+000546.4,23h33m55.0724s,+00d05m46.490s,353.4794685,0.0962474,G,415407.4194277,1.38565,SLS,57.4113645285081,10,0,44,10,5,4,0,0,0,1
3829,DEEP2 33017843,23h33m55.5384s,+00d05m06.979s,353.48141,0.08527194444,G,527.634729077925,0.00176000001,UUN?,57.4250401997189,5,0,0,2,1,0,0,0,0,1
3830,WISEA J234106.55-000850.3,23h41m06.5533s,-00d08m50.351s,355.2773058,-0.1473199,G,120376.23526641,0.4015319,SLS,57.4298485601075,3,0,29,4,2,4,0,0,0,1
3831,DEEP2 33043608,23h33m50.9328s,+00d17m58.606s,353.46222,0.29961277778,G,333812.90613384,1.11348,SLS,57.4325737589647,4,0,0,2,2,0,0,0,0,1
3832,DEEP2 33024134,23h33m53.1816s,+00d08m27.992s,353.47159,0.14110888889,G,276327.102727424,0.921728,SLS,57.4330383342279,4,0,0,2,3,0,0,0,0,1
3833,DEEP2 33011221,23h33m57.8760s,+00d02m29.936s,353.49115,0.04164888889,G,310054.350839415,1.03422999,SLS,57.4385334469224,4,0,0,2,3,0,0,0,0,1
3834,WISEA J233828.74+011246.6,23h38m28.7469s,+01d12m46.677s,354.6197791,1.2129659,*,9.66610419531107,3.2242653e-05,SLS,57.4527472219383,0,0,23,4,1,4,0,0,0,1
3837,WISEA J233513.17-002728.9,23h35m13.1765s,-00d27m28.968s,353.8049024,-0.4580467,G,28243.7862336575,0.09421113,SLS,57.4597706106904,1,0,36,6,1,4,0,0,0,1
3838,WISEA J234103.20+004345.1,23h41m03.2076s,+00d43m45.125s,355.2633651,0.7292014,G,185520.536804894,0.6188299,SLS,57.4686056366396,2,0,27,3,1,4,0,0,0,1
3839,SDSS J234011.70-002643.5,23h40m11.7068s,-00d26m43.573s,355.0487785033,-0.4454369408,G,237261.74711036,0.79142,SLS,57.4823379707547,2,0,19,2,1,4,0,0,0,1
3840,SDSS J233406.25-000412.3,23h34m06.2595s,-00d04m12.350s,353.5260813775,-0.0700972452,G,201457.53385142,0.67199,SLS,57.4824236926616,2,0,15,1,1,4,0,0,0,1
3841,WISEA J233508.56+005943.5,23h35m08.5657s,+00d59m43.516s,353.7856904,0.9954213,G,25133.6223553069,0.08383674,SLS,57.4825554193109,17,0,69,8,6,10,0,0,1,1
3842,WISEA J233525.39+010305.9,23h35m25.3971s,+01d03m05.962s,353.8558216,1.0516563,G,24476.6541649211,0.08164533,SLS,57.4848549166404,4,0,42,5,1,6,0,0,1,1
3843,DEEP2 33011600,23h34m00.6144s,-00d00m09.381s,353.50256,-0.00260583333,G,205842.299541298,0.686616004,SLS,57.4922216292199,4,0,0,2,3,0,0,0,0,1
3844,DEEP2 33024532,23h33m52.2216s,+00d09m46.224s,353.46759,0.16284,G,242158.85691179,0.807755,SLS,57.5011939178987,4,0,0,2,3,0,0,0,0,1
3845,WISEA J233400.85+003335.1,23h34m00.8541s,+00d33m35.192s,353.5035591,0.5597756,G,39007.6935356923,0.13011566,SLS,57.5012087076694,11,0,62,8,3,8,0,0,0,1
3847,DEEP2 33036638,23h33m50.5584s,+00d16m19.516s,353.46066,0.27208777778,G,281825.89599206,0.94007,UUN,57.5103927617418,4,0,0,2,3,0,0,0,0,1
3848,WISEA J233831.05+011242.8,23h38m31.0519s,+01d12m43.020s,354.62938291667,1.21195,G,185463.60621712,0.61864,SLS,57.5167328123753,2,0,20,4,1,0,0,0,0,1
3850,WISEA J233352.87+000825.2,23h33m52.8576s,+00d08m25.555s,353.47024,0.140432,G,16953.4868452812,0.056550745,SLS,57.5189812082704,2,0,36,7,2,4,0,0,0,1
3851,GALEXMSC J233359.73+000029.4,23h33m59.7504s,+00d00m26.582s,353.49896,0.00738388889,G,315813.357961746,1.05343997,SLS,57.5276620413482,4,0,4,3,3,0,0,0,0,1
3852,WISEA J234056.89+004637.6,23h40m56.8656s,+00d46m38.388s,355.23694,0.77733,*,98.6744540968879,0.00032914255,SLS,57.529840879269,0,0,25,6,2,3,0,0,0,2
3856,WISEA J233350.59+001410.0,23h33m50.5800s,+00d14m10.755s,353.46075,0.23632083333,G,262974.3547425,0.877188027,SLS,57.5553489017236,5,0,12,3,3,0,0,0,0,1
3857,WISEA J233354.23+000606.8,23h33m54.2378s,+00d06m05.253s,353.4759911697,0.1014592076,G,241916.622507179,0.806946993,SLS,57.5583338740741,4,0,17,3,3,3,0,0,0,1
3858,DEEP2 33100811,23h33m50.4408s,+00d14m50.157s,353.46017,0.24726583333,G,170254.531940147,0.567907989,UUN?,57.5662289027871,5,0,0,2,1,0,0,0,0,1
3859,DEEP2 33036515,23h33m50.3688s,+00d15m29.426s,353.45987,0.25817388889,G,169813.542330901,0.566437006,SLS,57.5678627307118,4,0,0,2,3,0,0,0,0,1
3860,DEEP2 33024295,23h33m52.8504s,+00d08m01.982s,353.47021,0.13388388889,G,102199.848816908,0.340902001,UUN?,57.5779184188664,4,0,0,2,1,0,0,0,0,1
3861,WISEA J233355.24+000442.8,23h33m55.2471s,+00d04m42.877s,353.4801966,0.0785772,G,284023.3747092,0.9474,UUN,57.5779565872772,10,0,51,10,6,5,0,0,0,2
3862,DEEP2 33036798,23h33m50.5512s,+00d13m31.983s,353.46063,0.22555083333,G,286253.83059672,0.95484,UUN,57.5933600120973,4,0,0,2,3,0,0,0,0,1
3863,DEEP2 33005048,23h34m01.0632s,-00d00m52.916s,353.50443,-0.01469888889,G,257216.830393667,0.857982993,SLS,57.6009611675812,5,0,0,2,3,0,0,0,0,1
3865,WISEA J233401.18-000057.8,23h34m01.1568s,-00d00m59.400s,353.50482,-0.0165,G,417410.03304714,1.39233,SLS,57.6115696332345,4,0,12,3,3,0,0,0,0,1
3866,DEEP2 33004950,23h34m00.5064s,-00d00m29.707s,353.50211,-0.00825194444,G,173825.66299756,0.57982,UUN,57.6176558812328,5,0,0,2,3,0,0,0,0,1
3867,DEEP2 33004924,23h34m01.2816s,-00d01m06.412s,353.50534,-0.01844777778,G,104215.6533045,0.347626001,UUN?,57.6176692634745,4,0,0,2,1,0,0,0,0,1
3868,DEEP2 33024544,23h33m51.9504s,+00d09m11.916s,353.46646,0.15331,G,413161.97391728,1.37816,UUN?,57.6391617715813,5,0,0,2,1,0,0,0,0,1
3870,WISEA J233431.57+004937.6,23h34m31.5700s,+00d49m37.683s,353.6315417,0.8271343,G,19001.8772740955,0.06338344,SLS,57.6532650019421,11,0,67,7,4,10,0,0,1,1
3871,WISEA J233354.32+002738.2,23h33m54.2441s,+00d27m39.843s,353.4760173649,0.461067595,G,181818.12992784,0.60648,SLS,57.6592365892788,2,0,31,3,1,4,0,0,0,1
3873,WISEA J233353.51+000624.1,23h33m53.5776s,+00d06m23.900s,353.47324,0.10663888889,G,292398.97100454,0.975337982,UUN?,57.6648356726901,4,0,12,3,1,0,0,0,0,1
3874,DEEP2 33030455,23h33m50.5872s,+00d12m15.753s,353.46078,0.20437583333,G,331366.593680711,1.10531998,UUN?,57.6660412426428,4,0,0,2,1,0,0,0,0,1
3875,SDSS J233402.17-000157.5,23h34m02.1785s,-00d01m57.593s,353.5090773668,-0.032664717,G,280039.13294238,0.93411,SLS,57.6731582166133,5,0,5,2,3,4,0,0,0,1
3876,WISEA J233934.16-003336.2,23h39m34.1695s,-00d33m36.224s,354.8923733,-0.5600623,G,21002.7251159579,0.07005755,SLS,57.676030888468,1,0,36,6,1,4,0,0,0,1
3877,WISEA J233350.58+001206.1,23h33m50.5872s,+00d12m05.925s,353.46078,0.20164583333,G,260612.58166398,0.86931,UUN,57.6785984348291,4,0,12,3,2,0,0,0,0,1
3878,DEEP2 33043346,23h33m49.9656s,+00d18m49.183s,353.45819,0.31366194444,G,233010.683460486,0.777239978,SLS,57.7005414993255,4,0,0,2,3,0,0,0,0,1
3879,DEEP2 33036777,23h33m49.9224s,+00d14m28.489s,353.45801,0.24124694444,G,245586.991163831,0.819190025,SLS,57.7079508902265,5,0,0,2,3,0,0,0,0,1
3880,WISEA J233350.73+002203.1,23h33m50.7853s,+00d22m03.397s,353.4616054235,0.3676105031,G,216267.28127662,0.72139,UUN,57.7112990433923,4,0,17,3,3,4,0,0,0,1
3881,SDSS J234018.19-002535.5,23h40m18.1972s,-00d25m35.553s,355.0758219956,-0.4265427124,G,120492.58471936,0.40192,SLS,57.7277828854056,2,0,19,2,1,4,0,0,0,1
3882,SDSS J233349.96+001930.8,23h33m49.9666s,+00d19m30.866s,353.4581942377,0.3252407429,G,231520.425044919,0.772269011,SLS,57.7311565440448,4,0,18,3,3,3,0,0,0,1
3883,DEEP2 33030642,23h33m50.2728s,+00d12m25.988s,353.45947,0.20721888889,G,184180.487002069,0.614359975,SLS,57.7318497789683,4,0,0,2,3,0,0,0,0,1
3884,DEEP2 33036542,23h33m49.8336s,+00d14m24.086s,353.45764,0.24002388889,G,107680.054649356,0.359182,UUN?,57.7328863130855,5,0,0,2,1,0,0,0,0,1
3886,WISEA J233350.51+001133.5,23h33m50.4936s,+00d11m33.928s,353.46039,0.19275777778,G,272785.359725084,0.909914017,SLS,57.7459924650741,4,0,12,3,3,0,0,0,0,1
3888,DEEP2 33037103,23h33m49.6296s,+00d15m28.872s,353.45679,0.25802,G,367182.798637971,1.22478998,UUN?,57.7528049882372,4,0,0,2,1,0,0,0,0,1
3890,DEEP2 33037461,23h33m49.6368s,+00d15m19.522s,353.45682,0.25542277778,G,173930.297160836,0.580169022,UUN?,57.754240448801,5,0,0,2,1,0,0,0,0,1
3891,DEEP2 33037575,23h33m49.6800s,+00d14m46.741s,353.457,0.24631694444,G,323877.793069494,1.08034003,UUN?,57.7581069715564,4,0,0,2,1,0,0,0,0,1
3892,SDSS J233401.01-000123.4,23h34m01.0109s,-00d01m23.492s,353.5042121283,-0.0231924493,G,341670.46645802,1.13969,SLS,57.7700978252795,5,0,19,3,3,4,0,0,0,1
3893,WISEA J233808.53+011357.0,23h38m08.5300s,+01d13m56.953s,354.535542,1.232487,*,14.9125000910097,4.9742746e-05,SLS,57.772650047963,0,0,23,4,1,4,0,0,0,1
3894,WISEA J233516.23-002831.4,23h35m16.2398s,-00d28m31.410s,353.817666,-0.4753919,G,22796.3983817948,0.0760406,SLS,57.780616063916,15,0,62,8,4,8,0,0,0,1
3897,MCG +00-60-013,23h35m25.6817s,+01d03m32.842s,353.8570071,1.0591229,G,25297.8756451205,0.08438463,SLS,57.8062933185649,23,0,54,15,12,7,1,0,2,1
3898,DEEP2 33043786,23h33m49.5264s,+00d18m51.598s,353.45636,0.31433277778,G,221803.55399477,0.739857018,UUN?,57.8118165935876,4,0,0,2,1,0,0,0,0,1
3899,DEEP2 33044096,23h33m49.4688s,+00d18m33.332s,353.45612,0.30925888889,G,14262.0266643925,0.0475730002,UUN?,57.8151212102767,5,0,0,2,1,0,0,0,0,1
3900,SDSS J234117.41-000330.3,23h41m17.4336s,-00d03m30.313s,355.32264,-0.058420265,WD*,21.8849243821145,7.300025e-05,SLS,57.816535124857,1,0,5,3,2,3,0,0,0,2
3901,DEEP2 33037469,23h33m49.4616s,+00d14m39.015s,353.45609,0.24417083333,G,404078.26243988,1.34786,UUN,57.8168832530468,4,0,0,2,3,0,0,0,0,1
3902,WISEA J233359.27-000005.7,23h33m59.1504s,-00d00m05.256s,353.49646,-0.00146,G,377186.87895728,1.25816,SLS,57.8225491132822,5,0,12,3,3,0,0,0,0,1
3903,WISEA J233903.24+011036.5,23h39m03.2406s,+01d10m36.593s,354.7635028,1.1768314,G,12184.8644938405,0.040644333,SLS,57.825883720094,6,0,56,9,6,8,0,0,0,1
3904,DEEP2 33030697,23h33m49.9224s,+00d12m19.670s,353.45801,0.20546388889,G,270529.416382162,0.902389,SLS,57.8269084492897,4,0,0,2,3,0,0,0,0,1
3905,WISEA J233349.07+001655.2,23h33m49.1664s,+00d16m53.122s,353.45486,0.28142277778,G,392134.53091316,1.30802,UUN,57.8584135282306,4,0,12,3,3,0,0,0,0,1
3908,DEEP2 33031100,23h33m49.5768s,+00d12m56.948s,353.45657,0.21581888889,G,417029.29662548,1.39106,SLS,57.8705354307911,5,0,0,2,3,0,0,0,0,1
3909,DEEP2 33043875,23h33m49.1904s,+00d18m06.163s,353.45496,0.30171194444,G,199058.003111984,0.663986027,UUN?,57.8711721205469,5,0,0,2,1,0,0,0,0,1
3910,SDSS J233525.80+010339.5,23h35m25.8096s,+01d03m39.502s,353.85754,1.060973,G,25194.2283986162,0.0840389,SLS,57.8778597475581,0,0,0,1,1,0,0,0,0,1
3912,WISEA J233352.57+002638.6,23h33m52.5735s,+00d26m38.612s,353.4690563,0.4440591,G,101443.454158035,0.33837894,SLS,57.8834729949844,3,0,27,3,2,4,0,0,0,1
3913,DEEP2 33018097,23h33m54.5280s,+00d04m05.959s,353.4772,0.06832194444,G,164173.245227334,0.547623,SLS,57.8836633457219,4,0,0,2,3,0,0,0,0,1
3914,DEEP2 33044098,23h33m49.1592s,+00d18m17.355s,353.45483,0.30482083333,G,241210.009884918,0.804589987,SLS,57.8841046628902,4,0,0,2,3,0,0,0,0,1
3917,DEEP2 33024228,23h33m51.2400s,+00d08m36.938s,353.4635,0.14359388889,G,65988.8186914247,0.220115006,UUN?,57.8928281391391,5,0,0,2,1,0,0,0,0,1
3918,WISEA J233349.30+001927.0,23h33m49.2912s,+00d19m27.544s,353.45538,0.32431777778,G,285929.151767196,0.953756988,SLS,57.8970352198995,5,0,12,3,3,0,0,0,0,1
3919,WISEA J233349.00+001708.4,23h33m48.9696s,+00d17m08.368s,353.45404,0.28565777778,G,230141.67623286,0.76767,SLS,57.9094115080029,4,0,12,3,3,0,0,0,0,1
3922,WISEA J233559.39-003531.0,23h35m59.3940s,-00d35m31.047s,353.9974752,-0.5919576,G,40486.9444715788,0.13504991,SLS,57.9342489439508,13,0,57,8,5,8,1,0,0,1
3923,WISEA J233418.30+004452.6,23h34m18.3094s,+00d44m52.635s,353.5762892,0.7479543,QSO,428335.03982233,1.4287719,SLS,57.9394230348401,21,0,26,9,11,4,0,0,0,1
3925,WISEA J233350.24+000957.8,23h33m50.2944s,+00d09m58.708s,353.45956,0.16630777778,G,293413.466883657,0.978721976,SLS,57.9554614800969,4,0,12,3,3,0,0,0,0,1
3927,DEEP2 33031194,23h33m49.4760s,+00d12m02.394s,353.45615,0.200665,G,293412.877191892,0.978720009,UUN?,57.9601551893441,5,0,0,2,1,0,0,0,0,1
3929,DEEP2 33011479,23h33m56.3976s,+00d01m46.124s,353.48499,0.02947888889,G,301876.0155831,1.00695,UUN,57.9793798204475,5,0,0,2,3,0,0,0,0,1
3931,DEEP2 33043871,23h33m48.7656s,+00d18m19.983s,353.45319,0.30555083333,G,243025.859998043,0.810647011,UUN?,57.9837522408895,5,0,0,2,1,0,0,0,0,1
3932,SDSS J233625.69+011128.7,23h36m25.6952s,+01d11m28.772s,354.107063454,1.1913257747,G,131641.86623238,0.43911,SLS,57.9859446404864,2,0,19,2,1,4,0,0,0,1
3933,WISEA J233823.86+011334.1,23h38m23.8640s,+01d13m34.115s,354.5994334,1.2261432,G,19090.4239744904,0.0636788,SLS,57.9860647974718,8,0,63,11,6,8,0,0,0,2
3934,WISEA J233400.14-000127.2,23h34m00.1299s,-00d01m26.606s,353.5005415363,-0.0240573612,G,261026.29525602,0.87069,UUN,57.9955453122106,5,0,27,3,3,4,0,0,0,1
3935,2MASX J23403142-0022389,23h40m31.4145s,-00d22m38.532s,355.130894,-0.37737,G,20611.4839665696,0.06875251,SLS,57.9959503599316,12,0,51,7,7,10,0,0,1,1
3936,DEEP2 33024323,23h33m50.3688s,+00d09m27.669s,353.45987,0.15768583333,G,262627.18698174,0.87603,UUN,57.9983988555011,5,0,0,2,3,0,0,0,0,1
3938,WISEA J233543.36+010639.5,23h35m43.3626s,+01d06m39.512s,353.9306776,1.1109758,G,24361.8261586957,0.081262305,SLS,58.0065039163243,3,0,36,6,1,4,0,0,0,1
3940,DEEP2 33004941,23h34m02.3208s,-00d03m05.875s,353.50967,-0.05163194444,G,404102.24583652,1.34794,UUN,58.0159540392502,4,0,0,2,2,0,0,0,0,1
3941,DEEP2 33037523,23h33m48.7488s,+00d13m58.990s,353.45312,0.23305277778,G,261787.76809934,0.87323,UUN,58.0212624702609,5,0,0,2,3,0,0,0,0,1
3942,DEEP2 33017979,23h33m53.3496s,+00d04m48.846s,353.47229,0.080235,G,275455.30625956,0.91882,UUN,58.0219271493765,5,0,0,2,3,0,0,0,0,1
3944,GALEXMSC J233400.75-000155.0,23h34m00.6600s,-00d01m57.946s,353.50275,-0.03276277778,G,280209.115266066,0.934677,SLS,58.0346140684006,5,0,3,3,3,0,0,0,0,1
3945,WISEA J233523.62-003015.4,23h35m23.6232s,-00d30m15.438s,353.8484302,-0.5042885,*,25.1012057968234,8.372861e-05,SLS,58.0366164774887,0,0,23,4,1,3,0,0,0,1
3946,DEEP2 33004671,23h34m00.4464s,-00d01m51.196s,353.50186,-0.03088777778,G,279676.3840682,0.9329,SLS,58.0493486114065,6,0,0,2,3,0,0,0,0,1
3947,DEEP2 33037570,23h33m48.4800s,+00d14m59.456s,353.452,0.24984888889,G,166553.303247453,0.555562019,SLS,58.0516871094216,4,0,0,2,3,0,0,0,0,1
3950,DEEP2 33037246,23h33m48.3552s,+00d15m03.790s,353.45148,0.25105277778,G,417146.230673723,1.39145005,SLS,58.0809158470623,5,0,0,2,3,0,0,0,0,1
3951,WISEA J233531.14-003138.3,23h35m31.1484s,-00d31m38.318s,353.8797853,-0.5273106,G,21859.5769297906,0.0729157,SLS,58.0887224464813,1,0,36,6,1,4,0,0,0,1
3952,SDSS J234020.76-002529.4,23h40m20.7646s,-00d25m29.439s,355.0865193717,-0.4248443853,G,84340.61220914,0.28133,SLS,58.0938568806523,2,0,15,1,1,4,0,0,0,1
3953,DEEP2 33037543,23h33m48.2304s,+00d15m53.762s,353.45096,0.26493388889,G,243614.947980919,0.812611997,UUN?,58.0960122802131,5,0,0,2,1,0,0,0,0,1
3955,GALEXMSC J233348.16+001744.3,23h33m48.2376s,+00d17m40.678s,353.45099,0.29463277778,G,264926.5951346,0.8837,UUN,58.0998747986233,4,0,3,3,3,0,0,0,0,1
3958,SDSS J233935.90+010704.5,23h39m35.9005s,+01d07m04.514s,354.8995854228,1.1179206008,G,300428.01801096,1.00212,SLS,58.1248617360055,3,0,12,4,2,4,0,0,0,1
3959,WISEA J233418.00-001155.1,23h34m17.9483s,-00d11m53.528s,353.5747849674,-0.1982022469,G,162907.2216772,0.5434,SLS,58.1249952865746,2,0,31,3,1,4,0,0,0,1
