No.,Object Name,RA-s,Dec-s,RA,Dec,Object Type,cz (Velocity),Redshift (z),z flag,Separation,Reference,Note,Photometry,Position,Redshift,Diameter,Distances,Classification,Images,Spectra
1,GALEXASC J233740.70+001636.1,23h37m40.7328s,+00d16m36.984s,354.419720003397,0.27694005837849,UvS,,,,0.0370348585615537,0,0,7,2,0,0,0,0,0,0
2,WISEA J233740.74+001635.6,23h37m40.7482s,+00d16m35.666s,354.4197845,0.276574,VisS,,,,0.0374881148597288,3,0,23,4,0,3,0,0,0,0
3,ABELL 2631,23h37m40.9400s,+00d16m33.600s,354.420583333333,0.276,GClstr,83012.5316202,0.2769,SST,0.0939440426624135,153,0,1,38,53,0,1,0,0,0
4,WISEA J233740.21+001641.0,23h37m40.2129s,+00d16m41.005s,354.4175538,0.2780572,G,81448.5803211548,0.27168322,SLS,0.127768516378963,15,0,39,12,6,4,0,0,0,1
5,NVSS J233740+001646,23h37m40.4800s,+00d16m46.100s,354.41866666667,0.27947222222,RadioS,,,,0.170985337464626,0,0,1,1,0,0,0,0,0,0
6,SDSS J233741.00+001627.4,23h37m41.0098s,+00d16m27.412s,354.4208744454,0.2742813345,G,,,,0.176020482473662,0,0,15,1,0,4,0,0,0,0
7,SDSS J233740.57+001624.9,23h37m40.5724s,+00d16m24.905s,354.4190516937,0.2735848779,*,,,,0.185035412374483,0,0,5,1,0,4,0,0,0,0
8,SDSS J233740.16+001647.6,23h37m40.1643s,+00d16m47.672s,354.4173515609,0.2799090704,G,,,,0.222950786944506,0,0,15,1,0,4,0,0,0,0
9,SDSS J233740.47+001620.0,23h37m40.4730s,+00d16m20.039s,354.4186375279,0.2722332935,G,,,,0.267889412946816,0,0,15,1,0,4,0,0,0,0
10,WISEA J233741.62+001624.4,23h37m41.6280s,+00d16m24.485s,354.4234502,0.2734681,G,83411.0367408457,0.27822927,SLS,0.320759308903626,10,0,54,10,8,8,0,0,0,2
11,SDSS J233741.82+001628.7,23h37m41.8256s,+00d16m28.799s,354.4242733493,0.2746663782,*,,,,0.329068203502917,0,0,5,1,0,4,0,0,0,0
12,SSTSL2 J233741.95+001644.4,23h37m41.9541s,+00d16m44.495s,354.4248091,0.2790266,IrS,,,,0.366964504788581,0,0,2,1,0,0,0,0,0,0
13,WISEA J233739.73+001617.0,23h37m39.7342s,+00d16m17.041s,354.4155595,0.2714004,G,83101.0603330474,0.2771953,SLS,0.38298788897886,36,0,71,14,13,10,1,0,1,2
14,WISEA J233739.18+001627.0,23h37m39.1827s,+00d16m27.047s,354.4132615,0.2741798,G,136132.75725322,0.45409,SLS,0.384439778590307,5,0,27,5,3,4,0,0,0,1
15,SPIDERS 2_21271,23h37m39.7272s,+00d16m16.932s,354.41553,0.27137,GClstr,83941.88824,0.28,PUN,0.385493182054821,18,0,0,15,17,0,0,0,0,0
16,SDSS J233740.56+001659.5,23h37m40.5616s,+00d16m59.512s,354.4190067004,0.2831980058,G,,,,0.391998169736615,0,0,15,1,0,4,0,0,0,0
17,SDSS J233741.82+001615.6,23h37m41.8213s,+00d16m15.603s,354.4242555449,0.2710008441,G,,,,0.456939446195345,1,0,15,2,0,4,0,0,0,0
18,WISEA J233742.44+001638.1,23h37m42.4498s,+00d16m38.197s,354.4268742,0.2772772,UvS,,,,0.463899225209665,0,0,16,2,0,0,0,0,0,0
19,SDSS J233742.48+001637.9,23h37m42.4864s,+00d16m37.959s,354.427026878,0.2772108407,G,175126.76226528,0.58416,SLS,0.47274007168838,2,0,17,2,1,4,0,0,0,1
20,2CXO J233738.7+001625X,23h37m38.7436s,+00d16m25.398s,354.411431657199,0.273721811469063,XrayS,,,,0.496588697948115,0,0,5,1,0,0,0,0,0,0
21,SDSS J233742.52+001628.1,23h37m42.5289s,+00d16m28.155s,354.4272038794,0.2744875613,G,,,,0.49964128968199,0,0,15,1,0,4,0,0,0,0
22,SDSS J233742.13+001655.4,23h37m42.1313s,+00d16m55.461s,354.4255473996,0.2820725148,G,,,,0.501769714930464,0,0,15,1,0,4,0,0,0,0
23,WISEA J233741.68+001701.7,23h37m41.6818s,+00d17m01.799s,354.4236743,0.2838332,G,90117.6128748,0.3006,SUN,0.507977762074487,1,0,27,3,1,4,0,0,0,0
24,SDSS J233741.06+001705.7,23h37m41.0625s,+00d17m05.757s,354.4210940654,0.2849327208,G,83342.3024246226,0.277999997,SUN,0.509268163463672,2,0,24,5,2,4,0,0,0,0
25,2CXO J233738.5+001631,23h37m38.5570s,+00d16m31.766s,354.410654265693,0.275490757837307,XrayS,,,,0.515584362441727,0,0,16,1,0,0,0,0,0,0
26,SDSS J233741.89+001611.9,23h37m41.8958s,+00d16m11.908s,354.424566144,0.2699746227,G,,,,0.515922464179312,0,0,19,2,0,4,0,0,0,0
27,WISEA J233741.12+001707.8,23h37m41.1276s,+00d17m07.827s,354.4213651,0.2855076,IrS,,,,0.546611215870582,0,0,12,1,0,0,0,0,0,0
28,SDSS J233738.75+001655.3,23h37m38.7550s,+00d16m55.308s,354.41147916667,0.28203,G,79910.878849732,0.266554,SLS,0.562404048468613,3,0,15,4,3,4,0,0,0,0
29,SDSS J233741.17+001709.4,23h37m41.1724s,+00d17m09.453s,354.4215518332,0.2859591877,G,90117.6128748,0.3006,SUN,0.575625727288487,1,0,15,2,1,4,0,0,0,0
30,WISEA J233738.69+001656.1,23h37m38.6939s,+00d16m56.183s,354.4112246,0.2822731,GPair,,,,0.583285280590108,2,0,15,3,0,0,0,0,0,0
31,SDSS J233738.51+001618.9,23h37m38.5148s,+00d16m18.990s,354.4104787136,0.271941842,G,,,,0.593367983579717,0,0,15,1,0,4,0,0,0,0
32,WISEA J233742.82+001650.0,23h37m42.8231s,+00d16m50.014s,354.4284299,0.2805597,IrS,,,,0.60288046101151,0,0,12,1,0,0,0,0,0,0
33,SDSS J233741.22+001600.3,23h37m41.2272s,+00d16m00.365s,354.4217802333,0.2667680606,G,374740.5725,1.25,PUN,0.614269895923236,2,0,19,3,1,4,0,0,0,0
34,WISEA J233742.93+001621.9,23h37m42.9427s,+00d16m21.548s,354.4289279701,0.2726522313,G,,,,0.633270920479901,0,0,27,2,0,4,0,0,0,0
35,WISEA J233738.77+001612.2,23h37m38.7174s,+00d16m10.554s,354.4113228557,0.2695984701,G,,,,0.633510887866859,0,0,27,2,0,4,0,0,0,0
36,2XMM J233743.1+001629,23h37m43.1350s,+00d16m29.388s,354.42972916667,0.27483,XrayS,,,,0.643256389237939,0,0,0,1,0,0,0,0,0,0
37,SDSS J233738.52+001658.9,23h37m38.5267s,+00d16m58.924s,354.4105281323,0.2830346197,G,,,,0.643910022919039,0,0,15,1,0,4,0,0,0,0
38,SDSS J233738.06+001628.5,23h37m38.0649s,+00d16m28.505s,354.408603982,0.2745848434,*,,,,0.645941947216538,0,0,5,1,0,4,0,0,0,0
39,SDSS J233743.26+001634.4,23h37m43.2629s,+00d16m34.402s,354.4302624251,0.2762228364,G,,,,0.666274126092834,0,0,15,1,0,4,0,0,0,0
40,SDSS J233742.47+001606.4,23h37m42.4630s,+00d16m06.420s,354.42692916667,0.26845,G,83495.797062496,0.278512,UUN?,0.678211239508596,1,0,15,2,1,4,0,0,0,0
41,SDSS J233740.48+001717.6,23h37m40.4853s,+00d17m17.656s,354.4186889948,0.2882378359,G,,,,0.694861689093752,0,0,15,1,0,4,0,0,0,0
42,SDSS J233737.88+001627.2,23h37m37.8813s,+00d16m27.231s,354.4078389485,0.2742309543,G,,,,0.695185865754773,0,0,15,1,0,4,0,0,0,0
43,WISEA J233743.39+001637.2,23h37m43.4181s,+00d16m37.433s,354.4309088026,0.2770648265,G,,,,0.704928862559914,0,0,27,2,0,4,0,0,0,0
44,SDSS J233743.03+001657.5,23h37m43.0389s,+00d16m57.517s,354.4293288607,0.2826436383,*,,,,0.707372652802592,1,0,5,1,0,4,0,0,0,0
45,WISEA J233737.85+001624.5,23h37m37.8594s,+00d16m24.544s,354.4077478,0.2734845,IrS,,,,0.711226878224515,0,0,12,1,0,0,0,0,0,0
46,SDSS J233738.75+001708.6,23h37m38.7501s,+00d17m08.612s,354.4114587409,0.2857257205,G,,,,0.71366270536482,0,0,15,1,0,4,0,0,0,0
47,WISEA J233742.52+001602.7,23h37m42.5296s,+00d16m02.736s,354.4272069,0.2674268,*,,,,0.734895861987186,0,0,23,3,0,4,0,0,0,0
48,NSC J233741+001717,23h37m41.6784s,+00d17m17.052s,354.42366,0.28807,GClstr,75727.5748908,0.2526,PUN,0.735401074058208,1,0,0,1,1,0,0,0,0,0
49,WISEA J233739.24+001556.4,23h37m39.2290s,+00d15m56.952s,354.41345416667,0.26582,G,82568.83878236,0.27542,SLS,0.735535387612353,2,0,27,4,2,4,0,0,0,0
50,WISEA J233742.76+001706.4,23h37m42.7861s,+00d17m05.956s,354.4282755272,0.2849880154,G,,,,0.740253916550364,0,0,27,2,0,4,0,0,0,0
51,SDSS J233737.62+001633.3,23h37m37.6262s,+00d16m33.375s,354.406776006,0.2759375278,G,,,,0.744713084686957,0,0,15,1,0,4,0,0,0,0
52,WISEA J233738.16+001610.8,23h37m38.1263s,+00d16m10.960s,354.408859846,0.2697112877,*,,,,0.746039060276861,0,0,17,2,0,4,0,0,0,0
53,SDSS J233740.56+001550.4,23h37m40.5665s,+00d15m50.411s,354.419027407,0.2640032583,G,,,,0.759849999716909,0,0,15,1,0,4,0,0,0,0
54,SDSS J233737.66+001621.1,23h37m37.6678s,+00d16m21.126s,354.4069494658,0.2725350124,G,,,,0.773803350789679,0,0,15,1,0,4,0,0,0,0
55,WISEA J233737.55+001648.3,23h37m37.5260s,+00d16m49.166s,354.4063583809,0.2803239238,*,,,,0.799199504443385,0,0,17,2,0,4,0,0,0,0
56,SDSS J233742.57+001557.8,23h37m42.5799s,+00d15m57.885s,354.4274162521,0.2660791955,G,,,,0.805319002852608,0,0,15,1,0,4,0,0,0,0
57,SDSS J233737.29+001641.7,23h37m37.2991s,+00d16m41.732s,354.4054132224,0.278258943,G,,,,0.830704984801154,0,0,23,3,0,4,0,0,0,0
58,SDSS J233739.51+001548.2,23h37m39.5194s,+00d15m48.280s,354.4146641995,0.2634112624,G,,,,0.839950124566372,0,0,15,1,0,4,0,0,0,0
59,SDSS J233738.07+001602.3,23h37m38.0808s,+00d16m02.277s,354.40867,0.26729942,G,81860.5671086367,0.27305746,SLS,0.844107059210989,5,0,35,6,7,8,0,0,0,1
60,SDSS J233740.86+001544.8,23h37m40.8672s,+00d15m44.899s,354.42028,0.26247206,G,83042.0671731622,0.27699852,SLS,0.854291920773239,4,0,15,5,4,4,0,0,0,1
61,WISEA J233740.73+001544.6,23h37m40.7390s,+00d15m44.661s,354.419746,0.262406,IrS,,,,0.856345510166862,0,0,12,1,0,0,0,0,0,0
62,SDSS J233743.99+001645.3,23h37m43.9917s,+00d16m45.345s,354.4332991114,0.2792627235,G,,,,0.86212864841408,0,0,15,1,0,3,0,0,0,0
63,SDSS J233737.13+001635.1,23h37m37.1367s,+00d16m35.126s,354.4047362891,0.276423909,*,,,,0.865931070098492,0,0,5,1,0,4,0,0,0,0
64,SDSS J233737.13+001626.3,23h37m37.1360s,+00d16m26.333s,354.4047336973,0.2739815336,G,,,,0.88082324481599,0,0,15,1,0,4,0,0,0,0
65,SDSS J233743.07+001713.9,23h37m43.0780s,+00d17m13.901s,354.4294918491,0.2871949823,G,241443.85189946,0.80537,SLS,0.884778802955675,2,0,19,2,1,3,0,0,0,1
66,SDSS J233740.55+001542.7,23h37m40.5582s,+00d15m42.795s,354.4189926458,0.2618877067,G,,,,0.886798619778469,0,0,15,1,0,4,0,0,0,0
67,SDSS J233737.04+001644.3,23h37m37.0416s,+00d16m44.335s,354.4043402211,0.278982113,G,,,,0.900355262080486,0,0,15,1,0,4,0,0,0,0
68,WISEA J233739.46+001730.1,23h37m39.4611s,+00d17m30.194s,354.4144216,0.2917208,G,178862.17629196,0.59662,SLS,0.94705320502963,2,0,31,3,1,4,0,0,0,1
69,WISEA J233744.24+001619.0,23h37m44.2524s,+00d16m19.276s,354.4343850736,0.2720211219,G,,,,0.954693431906598,0,0,27,2,0,4,0,0,0,0
70,WISEA J233741.59+001730.5,23h37m41.5970s,+00d17m31.452s,354.42332083333,0.29207,G,80831.841280708,0.269626,SLS,0.957221188924645,2,0,27,4,2,4,0,0,0,0
71,WISEA J233737.47+001601.9,23h37m37.4720s,+00d16m01.986s,354.4061337,0.2672185,G,84121.7637148,0.2806,SLS,0.965832997742742,3,0,27,5,3,4,0,0,0,0
72,WISEA J233744.47+001650.8,23h37m44.4762s,+00d16m50.851s,354.4353176,0.2807921,G,,,,1.00016217621467,0,0,29,3,0,4,0,0,0,0
73,SDSS J233744.09+001606.6,23h37m44.0956s,+00d16m06.675s,354.433732052,0.2685210675,*,,,,1.00129604204939,0,0,5,1,0,4,0,0,0,0
74,SDSS J233738.39+001544.9,23h37m38.3950s,+00d15m44.920s,354.4099794877,0.2624780329,*,,,,1.01419223560966,0,0,5,1,0,4,0,0,0,0
75,WISEA J233739.97+001535.0,23h37m39.9715s,+00d15m35.072s,354.4165481,0.2597424,G,83890.92352214,0.27983,SLS,1.02753738930192,3,0,27,5,3,4,0,0,0,0
76,WISEA J233736.97+001705.8,23h37m36.9722s,+00d17m05.857s,354.404051,0.2849605,IrS,,,,1.03448014106573,0,0,12,1,0,0,0,0,0,0
77,WISEA J233744.74+001640.0,23h37m44.7419s,+00d16m40.026s,354.4364248,0.2777852,G,86322.24035652,0.28794,SLS,1.03765247230871,3,0,27,5,3,4,0,0,0,0
78,SDSS J233739.10+001536.5,23h37m39.1029s,+00d15m36.507s,354.4129290695,0.2601409334,G,,,,1.05982076879052,0,0,15,1,0,4,0,0,0,0
79,SDSS J233738.86+001537.9,23h37m38.8627s,+00d15m37.965s,354.4119280826,0.2605460044,G,,,,1.06027065922385,0,0,15,1,0,4,0,0,0,0
80,WISEA J233738.56+001732.0,23h37m38.5672s,+00d17m32.008s,354.4106967,0.2922246,IrS,,,,1.06284193009959,0,0,12,1,0,0,0,0,0,0
81,SDSS J233739.33+001738.4,23h37m39.3360s,+00d17m38.489s,354.413900229,0.2940249303,*,,,,1.08837341284385,0,0,5,1,0,4,0,0,0,0
82,SDSS J233744.66+001700.9,23h37m44.6607s,+00d17m00.936s,354.4360862577,0.2835934436,G,,,,1.09694753595546,0,0,15,1,0,4,0,0,0,0
83,WISEA J233739.05+001533.4,23h37m39.0596s,+00d15m33.486s,354.4127484,0.2593019,IrS,,,,1.11077369758844,0,0,12,1,0,0,0,0,0,0
84,SDSS J233744.12+001554.3,23h37m44.1273s,+00d15m54.351s,354.4338640752,0.2650974905,G,,,,1.12226729086765,0,0,15,1,0,4,0,0,0,0
85,GALEXMSC J233737.23+001550.6,23h37m37.2329s,+00d15m50.606s,354.405137287506,0.264057380740308,UvS,,,,1.13177742535762,0,0,4,1,0,0,0,0,0,0
86,WISEA J233742.04+001531.5,23h37m42.0485s,+00d15m31.559s,354.4252023,0.2587665,IrS,,,,1.13341986331624,0,0,12,1,0,0,0,0,0,0
87,SDSS J233737.14+001720.1,23h37m37.1427s,+00d17m20.168s,354.4047613204,0.2889357859,G,,,,1.13531427692686,0,0,15,1,0,4,0,0,0,0
88,WISEA J233741.30+001743.9,23h37m41.3057s,+00d17m43.931s,354.4221072,0.2955364,QSO,228675.04955738,0.76277786,SLS,1.14584920473265,24,0,53,13,10,4,0,0,0,1
89,SDSS J233739.08+001530.2,23h37m39.0887s,+00d15m30.246s,354.4128695941,0.2584017555,G,,,,1.15919340773615,0,0,15,1,0,4,0,0,0,0
90,SDSS J233742.23+001530.0,23h37m42.2220s,+00d15m30.024s,354.425925,0.25834,G,82488.794196074,0.275153,UUN?,1.17198514878448,1,0,15,2,1,4,0,0,0,0
91,SDSS J233741.87+001527.4,23h37m41.8752s,+00d15m27.414s,354.4244801119,0.2576151376,G,,,,1.18671642856831,0,0,15,1,0,4,0,0,0,0
92,WISEA J233745.43+001629.4,23h37m45.4322s,+00d16m28.380s,354.4393011099,0.2745499932,G,,,,1.2147138721843,0,0,27,2,0,4,0,0,0,0
93,SDSS J233743.51+001536.5,23h37m43.5170s,+00d15m36.541s,354.4313211855,0.26015039,G,,,,1.23039195740668,0,0,19,2,0,4,0,0,0,0
94,SDSS J233742.66+001528.6,23h37m42.6676s,+00d15m28.623s,354.4277817071,0.2579508855,G,,,,1.23620192964549,0,0,15,1,0,4,0,0,0,0
95,WISEA J233739.39+001523.9,23h37m39.3996s,+00d15m23.972s,354.414165,0.256659,IrS,,,,1.23740006097341,0,0,12,1,0,0,0,0,0,0
96,WISEA J233735.75+001619.2,23h37m35.7581s,+00d16m19.250s,354.3989923,0.2720139,G,83992.85295786,0.28017,SLS,1.24221914782837,2,0,27,4,2,4,0,0,0,0
97,WISEA J233736.07+001605.3,23h37m36.0694s,+00d16m04.419s,354.4002894886,0.2678943219,*,,,,1.24893888142004,0,0,17,2,0,4,0,0,0,0
98,SDSS J233745.26+001607.4,23h37m45.2679s,+00d16m07.419s,354.4386163729,0.2687275968,*,,,,1.26044823442993,0,0,5,1,0,4,0,0,0,0
99,SDSS J233735.53+001641.4,23h37m35.5334s,+00d16m41.462s,354.3980561322,0.2781840338,G,,,,1.26988100690565,2,0,15,1,0,4,0,0,0,0
100,WISEA J233735.50+001640.1,23h37m35.5004s,+00d16m40.170s,354.3979186,0.2778252,IrS,,,,1.27675876092542,0,0,12,1,0,0,0,0,0,0
101,SDSS J233743.45+001531.7,23h37m43.4574s,+00d15m31.706s,354.4310727675,0.2588074162,*,29979.2458,0.1,PUN,1.28784422408057,1,0,5,2,1,4,0,0,0,0
102,SDSS J233735.42+001637.7,23h37m35.4238s,+00d16m37.716s,354.3975992261,0.2771435862,G,,,,1.29434367952705,0,0,15,1,0,4,0,0,0,0
103,WISEA J233736.00+001712.0,23h37m36.0082s,+00d17m12.080s,354.4000344,0.2866891,G,83947.88408916,0.28002,SLS,1.29589101343439,3,0,27,5,3,4,0,0,0,0
104,SDSS J233735.69+001702.7,23h37m35.6924s,+00d17m02.750s,354.3987186474,0.28409722,G,,,,1.30535784599402,0,0,15,1,0,4,0,0,0,0
105,SDSS J233736.98+001732.9,23h37m36.9760s,+00d17m32.964s,354.40406666667,0.29249,G,83156.43200004,0.27738,SLS,1.31231460385379,3,0,15,4,3,4,0,0,0,0
106,SDSS J233735.82+001710.7,23h37m35.8230s,+00d17m10.716s,354.3992625,0.28631,G,83347.699588244,0.278018,UUN?,1.32701450855843,1,0,15,2,1,4,0,0,0,0
107,WISEA J233743.41+001743.7,23h37m43.4163s,+00d17m43.718s,354.4309015,0.2954774,G,,,,1.33025342604393,0,0,27,2,0,4,0,0,0,0
108,WISEA J233736.41+001725.2,23h37m36.4128s,+00d17m25.274s,354.4017203,0.2903539,G,90117.6128748,0.3006,SUN,1.33046731885875,1,0,31,4,1,4,0,0,0,0
109,SDSS J233737.09+001534.1,23h37m37.0919s,+00d15m34.148s,354.4045499442,0.2594856939,G,,,,1.35343236280183,0,0,15,1,0,4,0,0,0,0
110,SDSS J233735.32+001617.6,23h37m35.3207s,+00d16m17.678s,354.3971697719,0.2715774531,G,,,,1.35465782920044,0,0,15,1,0,4,0,0,0,0
111,SDSS J233745.90+001652.8,23h37m45.9043s,+00d16m52.831s,354.4412681319,0.2813421381,G,,,,1.35542407121436,0,0,15,1,0,4,0,0,0,0
112,WISEA J233744.65+001730.5,23h37m44.6861s,+00d17m30.178s,354.4361924515,0.2917162301,G,,,,1.36341606471732,0,0,27,2,0,4,0,0,0,0
113,SDSS J233746.11+001637.2,23h37m46.1149s,+00d16m37.284s,354.4421455113,0.2770234887,G,,,,1.37888480700016,0,0,15,1,0,4,0,0,0,0
114,2CXO J233735.5+001556,23h37m35.5619s,+00d15m56.513s,354.398174903313,0.265698164962805,XrayS,,,,1.42106214571029,5,0,23,4,0,2,0,0,0,0
115,WISEA J233744.39+001532.4,23h37m44.3940s,+00d15m32.432s,354.4349751,0.259009,*,,,,1.42200780542307,0,0,23,3,0,4,0,0,0,0
116,WISEA J233735.50+001557.7,23h37m35.5098s,+00d15m57.726s,354.3979578,0.266035,G,,,,1.42344901052212,0,0,27,2,0,4,0,0,0,0
117,WISEA J233745.00+001541.5,23h37m45.0097s,+00d15m41.553s,354.4375408,0.2615425,IrS,,,,1.42787897709628,0,0,12,1,0,0,0,0,0,0
118,SDSS J233735.54+001555.9,23h37m35.5489s,+00d15m55.996s,354.3981207146,0.2655544894,G,,,,1.42794921214357,1,0,15,1,0,4,0,0,0,0
119,SDSS J233734.85+001631.7,23h37m34.8598s,+00d16m31.710s,354.3952492074,0.2754749883,*,,,,1.43680704761007,0,0,5,1,0,3,0,0,0,0
120,SDSS J233744.66+001738.1,23h37m44.6653s,+00d17m38.123s,354.4361055371,0.2939232028,G,,,,1.4508450922229,0,0,15,1,0,4,0,0,0,0
121,WISEA J233736.17+001737.0,23h37m36.1717s,+00d17m37.029s,354.4007155,0.2936193,*,,,,1.50338816581645,0,0,23,3,0,4,0,0,0,0
122,WISEA J233746.64+001631.3,23h37m46.6477s,+00d16m31.306s,354.4443656,0.2753629,G,90117.6128748,0.3006,SUN,1.51394476765465,1,0,27,3,1,4,0,0,0,0
123,SDSS J233745.04+001533.9,23h37m45.0462s,+00d15m33.990s,354.4376926272,0.2594417365,G,,,,1.51777961852982,0,0,21,3,0,4,0,0,0,0
124,2XMM J233745.4+001732,23h37m45.4188s,+00d17m32.298s,354.439245,0.292305,XrayS,,,,1.52698512833249,0,0,0,1,0,0,0,0,0,0
125,SDSS J233734.46+001634.4,23h37m34.4658s,+00d16m34.446s,354.393607606,0.2762352441,G,,,,1.53374023494896,0,0,15,1,0,4,0,0,0,0
126,SDSS J233746.34+001709.0,23h37m46.3429s,+00d17m09.073s,354.443095629,0.2858538695,G,,,,1.53790832384938,0,0,15,1,0,4,0,0,0,0
127,WISEA J233744.59+001525.6,23h37m44.5932s,+00d15m25.612s,354.435805,0.2571147,G,,,,1.54038766049121,0,0,27,2,0,4,0,0,0,0
128,SDSS J233735.58+001541.7,23h37m35.5820s,+00d15m41.724s,354.39825833333,0.26159,G,80843.832979028,0.269666,UUN?,1.54661757415922,1,0,15,2,1,4,0,0,0,0
129,SDSS J233735.39+001726.0,23h37m35.3903s,+00d17m26.058s,354.3974596715,0.2905718112,G,,,,1.54671158714668,0,0,15,1,0,4,0,0,0,0
130,SDSS J233735.47+001543.7,23h37m35.4760s,+00d15m43.753s,354.3978168268,0.2621536056,G,,,,1.54892005610984,0,0,15,1,0,4,0,0,0,0
131,WISEA J233734.37+001641.7,23h37m34.3795s,+00d16m41.784s,354.3932482,0.2782735,G,81842.741449084,0.272998,SLS,1.55807146912302,3,0,27,5,3,4,0,0,0,0
132,GALEXMSC J233746.83+001638.5,23h37m46.8380s,+00d16m38.592s,354.445158533045,0.277386823649407,UvS,,,,1.56009625752294,0,0,4,1,0,0,0,0,0,0
133,SDSS J233745.56+001734.0,23h37m45.5645s,+00d17m34.056s,354.439852379,0.2927934743,G,,,,1.57374523955495,0,0,15,1,0,3,0,0,0,0
134,SDSS J233735.85+001738.4,23h37m35.8567s,+00d17m38.446s,354.3994031064,0.2940128146,*,,,,1.57775481145417,0,0,5,1,0,4,0,0,0,0
135,SDSS J233742.49+001505.2,23h37m42.4940s,+00d15m05.282s,354.4270585007,0.2514672144,G,,,,1.58437817302792,0,0,19,2,0,4,0,0,0,0
136,SDSS J233746.09+001723.8,23h37m46.0943s,+00d17m23.835s,354.4420598387,0.2899543126,G,,,,1.58818682320834,0,0,15,1,0,4,0,0,0,0
137,WISEA J233739.14+001809.1,23h37m39.1477s,+00d18m09.179s,354.4131155,0.3025499,G,,,,1.59486838258605,0,0,27,2,0,4,0,0,0,0
138,SDSS J233739.83+001811.6,23h37m39.8399s,+00d18m11.647s,354.4159997903,0.3032354609,G,,,,1.60541165689099,0,0,19,2,0,4,0,0,0,0
139,SDSS J233743.39+001802.8,23h37m43.3968s,+00d18m02.887s,354.43082035,0.3008021013,*,,,,1.60809622727589,0,0,5,1,0,4,0,0,0,0
140,GALEXMSC J233746.16+001725.0,23h37m46.1668s,+00d17m25.033s,354.442362039036,0.290287021677509,UvS,,,,1.61391018969313,0,0,4,1,0,0,0,0,0,0
141,WISEA J233735.41+001537.8,23h37m35.4138s,+00d15m37.894s,354.3975575,0.2605261,IrS,,,,1.61828866770877,0,0,12,1,0,0,0,0,0,0
142,WISEA J233743.70+001510.4,23h37m43.7098s,+00d15m10.450s,354.4321243,0.2529028,G,,,,1.62401662382936,0,0,38,6,0,4,0,0,0,0
143,WISEA J233737.36+001510.6,23h37m37.3588s,+00d15m11.090s,354.4056618435,0.253080717,G,,,,1.63071043369512,0,0,27,2,0,4,0,0,0,0
144,SDSS J233746.54+001716.4,23h37m46.5410s,+00d17m16.422s,354.4439212016,0.2878951612,G,,,,1.63091286947816,0,0,15,1,0,3,0,0,0,0
145,SDSS J233734.18+001617.2,23h37m34.1841s,+00d16m17.235s,354.392433948,0.2714542544,*,,,,1.63414657033495,0,0,9,2,0,4,0,0,0,0
146,2MASS J23373536+0015366,23h37m35.3748s,+00d15m36.737s,354.3973952784,0.260204973,G,90117.6128748,0.3006,SUN,1.63764521117645,1,0,21,3,1,4,0,0,0,0
147,SDSS J233734.49+001600.0,23h37m34.4943s,+00d16m00.040s,354.3937265244,0.2666777808,G,,,,1.63983479920944,0,0,15,1,0,4,0,0,0,0
148,GALEXMSC J233734.43+001710.4,23h37m34.4344s,+00d17m10.458s,354.393476804175,0.286238408905612,UvS,,,,1.6448844991582,0,0,4,1,0,0,0,0,0,0
149,WISEA J233746.26+001725.5,23h37m46.3010s,+00d17m26.268s,354.44292083333,0.29063,G,83544.963025608,0.278676,UUN?,1.6532418701603,1,0,27,3,1,4,0,0,0,0
150,SDSS J233735.43+001738.4,23h37m35.4390s,+00d17m38.418s,354.3976628913,0.2940051219,*,,,,1.65736930130176,0,0,5,1,0,4,0,0,0,0
151,SDSS J233745.52+001742.6,23h37m45.5271s,+00d17m42.683s,354.4396963425,0.2951898777,G,,,,1.65905090865231,0,0,15,1,0,4,0,0,0,0
152,WISEA J233747.10+001657.6,23h37m47.1037s,+00d16m57.667s,354.4462658,0.2826855,G,,,,1.66555458657399,0,0,34,5,0,4,0,0,0,0
153,SDSS J233739.48+001814.7,23h37m39.4824s,+00d18m14.701s,354.4145102105,0.3040838588,G,,,,1.66858715902992,0,0,15,1,0,4,0,0,0,0
154,WISEA J233734.19+001705.9,23h37m34.1948s,+00d17m05.973s,354.3924787,0.2849927,IrS,,,,1.67737277122179,0,0,12,1,0,0,0,0,0,0
155,SDSS J233743.34+001504.1,23h37m43.3476s,+00d15m04.157s,354.4306153621,0.2511549152,G,,,,1.67777047858149,0,0,15,1,0,4,0,0,0,0
156,WISEA J233736.79+001759.3,23h37m36.7927s,+00d17m59.356s,354.4033029,0.2998213,IrS,,,,1.68405363666031,0,0,12,1,0,0,0,0,0,0
157,WISEA J233742.29+001814.1,23h37m42.2958s,+00d18m14.183s,354.4262328,0.3039398,G,35852.3599276948,0.1195906,SLS,1.6904184795705,21,0,63,9,8,10,1,0,1,1
158,SDSS J233744.90+001517.5,23h37m44.9016s,+00d15m17.575s,354.4370900578,0.2548820565,*,,,,1.69260879856145,0,0,5,1,0,4,0,0,0,0
159,SDSS J233746.97+001601.6,23h37m46.9753s,+00d16m01.674s,354.4457304963,0.2671317639,G,,,,1.69338128479683,0,0,19,2,0,4,0,0,0,0
160,SDSS J233736.68+001759.2,23h37m36.6880s,+00d17m59.208s,354.40286666667,0.29978,G,90117.6128748,0.3006,SUN,1.6969582522728,2,0,15,3,2,4,0,0,0,0
